electricity_facility [W],gas_facility [W]
8225.386418,969.0059743
8000.682964,855.4605447
7825.923571,758.7942434
7662.158993,642.5836466
7474.006691,529.0617062
7276.259159,423.1106758
7124.486013,312.7974719
6994.792672,200.2514829
6917.984195,0
6792.204764,0
6713.277451,0
6652.716495,0
6596.222529,0
6555.420705,0
6524.336465,0
6503.099506,0
6451.747941,0
6401.301833,0
6485.284795,0
6471.034623,0
6460.572701,0
6455.91482,0
6453.581937,0
6452.002483,0
6451.255035,0
6451.220475,0
6451.736233,0
6452.790266,0
6454.817183,0
6462.331655,0
6469.313059,0
6484.540861,0
6510.869045,0
6536.90605,0
5192.061655,0
5527.204734,0
5738.150544,0
5909.003771,0
5527.681918,0
5765.005601,0
5795.505521,259.0608701
5893.744163,310.3588609
5988.139699,357.7050221
6070.174316,410.4195099
6142.472225,463.980374
6207.269996,514.4647257
5970.25722,557.0286338
6037.00465,662.6260961
6094.902204,737.1370225
6147.495663,778.2435038
6197.326896,820.2304639
6243.894288,866.6045916
6288.080159,913.7477165
6330.541564,959.2369224
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
13626.55214,9817.30298
12407.42748,5823.441766
11484.71737,5098.740984
10236.68286,4814.008185
9797.840315,4822.952675
9534.687563,4532.767791
9346.515626,4464.749178
8977.302415,4396.094429
9140.991678,4330.782432
8875.19086,4145.508111
8624.458375,4027.906417
8377.795071,3972.919465
8142.173347,3930.245398
7912.041571,3882.923274
7577.108959,3821.644433
7250.408772,3773.613144
6917.755365,3675.264117
6545.836272,3578.49599
6315.433126,3479.447118
6174.689446,3396.756203
6075.668819,3313.508609
5997.959122,3223.500121
5781.198238,3139.628229
5519.772725,3053.226482
4813.346997,2965.202112
4620.196677,2958.960704
4508.29864,2904.354248
4409.048081,2800.430174
4339.520392,2737.392171
4281.750974,2683.47063
4262.93569,2637.062947
4265.003944,2599.469864
4304.24268,2574.258788
4422.7025,2572.881031
4471.788308,2594.806481
4419.064512,2623.397962
4343.999749,2639.504329
4239.126988,2632.522883
4240.876083,2612.553868
4312.23944,2595.47799
4432.648122,2623.631846
4595.825557,2673.515262
4793.421684,2738.429633
5086.117478,2814.168226
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
22266.57169,24018.95302
22770.61795,13645.59224
20383.6357,11510.01656
18721.35462,11231.55208
17802.44759,10666.18604
16881.90182,10044.99407
16223.68141,9662.333869
14818.86002,9259.511015
14933.08331,8695.421095
13601.02253,8163.628592
12689.63555,7845.978643
11811.44619,7540.256955
11042.85565,7189.724716
10262.35295,6808.837519
9822.943845,6428.320255
9582.584751,6106.629154
9295.892262,5833.351185
9036.1126,5456.603875
8804.324616,5072.217251
8595.465786,4768.306664
8406.389529,4487.167397
8228.01813,4177.864439
8085.546328,3877.063571
7978.758215,3576.487357
7902.644766,3268.881394
7820.724097,2951.515804
7743.774711,2662.891446
7665.414618,2381.752384
7573.803317,2149.303498
7496.079878,1929.844954
7421.784207,1695.170629
7342.233938,1471.466982
7231.480752,1277.570475
7098.8286,1089.51416
7028.018429,889.5050206
6992.097659,684.5164828
6989.31565,499.4687705
7023.553876,380.2454439
7094.68069,344.3566083
7208.703517,302.2907894
7330.825412,357.8572522
7476.388319,410.6354381
7599.802599,457.2175137
7708.049918,498.3830237
6645.312602,625.6600836
6970.259463,912.322467
7266.555876,991.3595146
7528.464382,1034.679861
7228.336686,1064.82425
7409.75522,1222.157053
7542.927166,1318.193726
7648.149608,1352.741794
7733.08034,1381.614029
7800.241335,1418.619303
7854.927478,1456.012787
7900.783915,1490.551723
7649.645446,1518.215012
7697.403819,1603.331974
7734.928471,1657.693066
7766.672602,1683.923995
7795.939353,1714.036414
7821.554094,1748.411526
7844.613605,1782.977975
7865.902749,1816.110771
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
14808.49822,10359.1191
14237.59342,5618.412345
12979.54842,4851.909581
11488.43094,4492.205903
11364.62936,4443.235887
10973.38843,4036.640036
10697.06506,3965.253314
10385.2882,3892.47323
11553.81976,3684.721785
11149.77696,3319.350999
10839.17844,3266.266099
10573.39593,3220.085563
10335.72339,3180.819816
10122.21188,3131.278119
9926.881604,3088.054918
9741.629357,3054.709936
9541.412252,2964.504896
9346.283583,2874.582394
9172.313818,2786.529417
9012.147682,2702.164778
8860.45399,2626.922848
8714.148939,2554.770364
8554.453565,2485.023658
8389.215875,2416.402511
8522.896524,2342.470793
8377.996939,2269.666617
8282.797272,2201.108945
8213.633159,2135.961562
7858.862944,2061.593178
7788.528237,1987.704198
7731.914262,1912.247928
7685.936566,1839.242062
7646.457561,1771.197325
7610.857605,1706.591072
7596.436064,1643.523247
7596.995445,1582.622685
7606.816278,1524.961027
7624.04258,1470.602719
7670.538893,1419.07215
7738.659575,1371.260954
7832.834814,1362.207308
7946.31622,1359.326473
8057.103935,1361.49656
8164.426382,1366.820857
7253.842516,1374.212729
7520.068674,1616.998392
7790.818357,1750.806401
7980.383516,1779.756105
7638.011247,1799.780296
7788.664699,1948.64743
7896.52932,2036.402895
7978.589075,2063.290183
8044.135387,2073.618253
8095.159923,2091.532237
8137.005454,2109.465343
8171.862633,2124.459808
7914.678359,2138.049023
7957.265402,2209.107704
7990.86891,2249.422186
8019.56651,2261.597654
8043.62914,2272.033807
8064.861717,2286.310945
8083.983937,2300.501836
8101.579274,2313.128983
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
15973.41949,11915.03524
15227.81137,6750.065121
13903.00394,5925.788323
12320.99986,5548.899345
12112.09391,5412.566151
11661.13292,4898.948082
11331.68831,4733.383608
10299.03148,4483.970436
10731.81639,4074.972831
9730.232898,3651.095268
9036.894635,3411.260794
8613.467658,3175.728942
8208.408268,2938.577366
7913.260595,2673.085802
7681.711313,2401.724534
7475.641793,2139.835028
7289.666806,1931.298372
7134.429313,1662.632606
7049.940496,1424.988606
6973.854798,1221.174192
6910.018375,1014.786467
6857.023553,878.7733699
6814.294899,786.1210493
6786.058756,684.5528589
6805.258464,590.409417
6888.746349,495.7997543
6850.105879,437.6930793
6828.821044,375.3383503
6697.622692,313.0184809
6684.380488,225.1948585
6681.439653,0
6627.748597,0
6598.064344,0
6548.51512,0
6529.880211,0
6521.541648,0
6512.615212,0
6504.244319,0
6498.209857,0
6493.164727,0
6494.042,0
6498.720593,0
6506.524959,0
6515.945624,0
4521.966363,0
4608.997321,0
4710.486954,0
5132.874434,0
5058.912429,0
5454.216344,440.1501229
5735.98682,649.1741095
6010.033719,818.2640773
6207.718278,865.131389
6365.730372,915.1932189
6499.743243,961.6841269
6613.727224,1001.076107
6418.889149,1036.314878
6514.995017,1132.283808
6593.858367,1196.382398
6661.455254,1227.620956
6721.895317,1254.389192
6774.683666,1284.804817
6822.571378,1315.200132
6866.777515,1343.511343
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
15525.59892,12208.60578
14375.80812,7351.030462
13219.9843,6538.688131
11753.3089,6198.922012
11607.00212,6034.57199
11186.87479,5481.787496
10875.43548,5271.752375
10148.21453,5036.200223
10627.07725,4595.518916
9802.929267,4116.27945
9099.659273,3861.726771
8634.751864,3626.67858
8166.342526,3372.896543
7827.842783,3079.66677
7601.058077,2770.020406
7417.139889,2542.703853
7264.437303,2288.815329
7140.44307,2047.021703
7050.316527,1869.145046
6982.882223,1709.947137
6929.637139,1535.497056
6882.74139,1365.857864
6837.893135,1202.134313
6795.46373,1048.367931
6722.123754,900.1835458
6692.576483,751.7092898
6673.805922,647.7088809
6653.782633,552.0525513
6673.653009,433.1313928
6663.608828,281.4705887
6663.822532,0
6621.914423,0
6578.786723,0
6532.897222,0
6522.33655,0
6511.025926,0
6501.609104,0
6492.632337,0
6487.452308,0
6481.078507,0
6475.595686,0
6472.61386,0
6467.738,0
6465.456196,0
4463.973038,0
4479.977344,0
4496.378668,0
4556.783151,0
4096.552366,0
4505.010847,0
4971.473062,218.1854623
5219.081598,468.8600511
5490.52328,622.1558343
5718.592977,742.6602167
5892.729602,867.0786872
6049.595465,989.5385561
5897.245389,1105.402688
6034.500412,1279.967049
6156.954447,1420.974436
6268.09306,1527.407879
6369.821921,1628.509432
6463.029241,1733.220706
6549.994349,1837.936611
6632.58036,1940.424323
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
14118.33736,10551.29919
12909.32927,6324.459204
11938.82087,5598.595402
10648.89472,5296.990496
10604.60309,5129.229523
10239.15672,4596.468924
9967.686034,4389.385143
9258.751665,4159.486745
9759.270967,3717.562572
8959.376107,3230.164362
8345.652854,2958.455587
7985.736817,2690.709841
7647.018771,2393.327185
7349.649687,2048.088632
7143.172498,1680.318675
7029.372968,1317.943319
6913.000843,849.5861859
6812.33076,475.1775246
6730.020306,0
6634.698939,0
6582.222394,0
6538.15651,0
6495.187019,0
6680.428732,0
7074.728999,0
7606.866003,0
8134.376807,0
8750.688236,0
8686.317962,0
8724.569723,0
8777.112838,0
8807.896302,0
8777.69831,0
8668.386537,0
8709.84713,0
8711.02061,0
8759.363388,0
8831.340397,0
9045.053399,0
9346.498716,0
9333.21199,0
9396.580701,0
9581.326413,0
9841.541626,0
9299.480032,0
9734.812819,0
10126.30942,0
10515.46318,0
10216.25557,0
10323.4921,0
10367.41576,0
10375.62503,0
10424.14171,0
10450.84001,0
10461.93111,0
10461.29511,0
10190.14324,0
10219.2346,0
10239.21782,0
10253.57514,0
10229.87042,0
10201.49445,0
10169.9412,0
10135.95572,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
11290.90052,0
10567.42096,0
10693.35426,0
10112.70942,0
10084.57185,0
10120.03374,0
10181.47889,0
10148.57349,0
10580.14668,0
10517.86879,0
10464.22937,0
10417.27294,0
10407.49042,0
10396.15965,0
10338.98241,0
10262.71179,0
10042.51122,0
9815.450274,0
9631.930118,0
9487.667013,0
9365.339665,0
9255.044098,0
9174.907406,0
9117.566218,0
8677.413542,0
8681.579743,0
8670.4869,0
8645.24645,0
8607.392454,0
8563.0516,0
8510.356455,0
8448.751499,0
8379.202482,0
8301.125411,0
8275.091118,0
8288.470258,0
8325.369037,0
8379.115655,0
8456.152267,0
8549.837599,0
8587.416094,0
8635.98912,0
8687.660814,0
8738.097817,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
12851.59924,0
12307.79965,0
12362.52261,0
11724.65544,0
12041.08129,0
11907.8613,0
11812.88691,0
11646.48941,0
12996.25803,0
12741.5041,0
12553.08547,0
12391.5358,0
12242.24754,0
12107.76998,0
11943.42663,0
11764.40762,0
11641.31137,0
11515.67401,0
11388.78129,0
11270.71201,0
11123.72733,0
10978.5779,0
10861.75593,0
10764.79476,0
11056.19883,0
11038.28381,0
11011.90872,0
10975.1132,0
10653.81137,0
10644.64793,0
10674.81647,0
10736.00881,0
10780.31268,0
10787.63172,0
11126.64942,0
11460.36819,0
11906.89591,0
12387.53417,0
12794.4977,0
13147.159,0
11471.0811,0
10616.37891,0
9810.83452,0
9069.51069,0
7373.948259,0
6803.861553,0
6128.428331,0
5559.221859,0
4550.112794,0
4714.656912,0
4846.922575,0
4971.521686,0
5058.632676,0
5136.309299,0
5207.615598,0
5274.223365,0
5046.656501,0
5120.316182,0
5189.194187,0
5254.53987,0
5315.378415,0
5382.163159,0
5493.07538,0
5602.306629,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10453.147,6286.763647
9430.079849,3455.423427
9330.719162,2780.166003
8001.725435,2386.082522
8228.366179,2565.33972
8031.494471,2422.280032
7772.281399,2240.458367
7553.190484,2157.035146
8899.786986,2110.678343
8603.950697,1709.60611
8405.728946,1488.843776
8254.603719,1437.241677
8128.547157,1400.632019
8022.047949,1346.143561
7832.013841,1294.826252
7601.552331,1248.940801
7342.324089,1171.019731
7077.853327,1098.171277
6951.324911,1023.938436
6851.308997,963.6141984
6783.307984,903.8929306
6720.009301,827.8927306
6659.367652,752.7127986
6603.770754,679.1813073
6587.4133,608.5923877
6553.783359,542.0493284
6525.107838,519.49902
6495.875004,505.7113485
6479.233411,466.7536852
6465.736468,412.4737387
6462.131636,314.1813252
6459.954783,211.2556226
6467.084173,0
6465.621359,0
6461.943212,0
6461.42418,0
6461.120087,0
6463.700719,0
6475.38937,0
6492.462267,0
6514.936283,0
6578.274754,0
6655.905717,0
6758.43679,0
5644.997967,194.0968714
5894.152958,608.727141
6048.581485,713.3645005
6250.16674,780.9204951
5903.723073,825.7890828
6074.796066,1010.307819
6212.851796,1140.694033
6328.813278,1203.110857
6438.157243,1269.689524
6533.59473,1343.421298
6619.125667,1418.206545
6697.585832,1489.84071
6480.146372,1565.080499
6563.447704,1701.811113
6638.260742,1808.204499
6707.948699,1882.946309
6771.951452,1948.320748
6832.744458,2017.646146
6891.167966,2087.400459
6947.83306,2155.644947
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
15354.40469,12443.3282
